"dauid","ctuid"
"13070055","3050010.01"
"13070095","3050008.00"
"13060014","3050102.01"
"13050184","3100100.01"
"13070034","3050012.00"
"13070089","3050004.00"
"13070228","3050004.00"
"13070333","3050014.04"
"13070321","3050003.03"
"13070063","3050010.02"
"13070050","3050012.00"
"13010069","3100014.00"
"13070286","3050015.02"
"13070053","3050010.01"
"13070100","3050003.04"
"13070327","3050003.04"
"13080133","3050200.00"
"13070037","3050013.00"
"13010134","3100027.01"
"13060027","3050102.02"
"13010152","3100001.02"
"13010029","3100004.00"
"13010036","3100003.00"
"13010126","3100027.02"
"13070040","3050013.00"
"13070049","3050012.00"
"13070177","3050014.04"
"13070066","3050010.02"
"13060054","3050100.00"
"13070122","3050001.00"
"13050150","3100110.01"
"13010067","3100014.00"
"13050186","3100100.01"
"13040051","3100102.00"
"13070059","3050010.02"
"13070088","3050004.00"
"13010022","3100002.01"
"13070094","3050008.00"
"13070285","3050015.02"
"13050151","3100110.01"
"13070186","3050014.02"
"13070046","3050012.00"
"13070330","3050014.04"
"13010082","3100016.00"
"13060072","3050100.00"
"13010098","3100026.00"
"13010031","3100004.00"
"13010032","3100004.00"
"13010127","3100027.02"
"13070258","3050016.02"
"13070176","3050014.02"
"13070111","3050003.03"
"13010095","3100026.00"
"13010151","3100017.00"
"13010056","3100001.01"
"13010055","3100001.01"
"13010020","3100002.01"
"13070291","3050015.01"
"13070259","3050016.02"
"13010025","3100002.02"
"13060057","3050100.00"
"13060058","3050100.00"
"13070287","3050015.02"
"13060056","3050100.00"
"13070293","3050015.02"
"13060073","3050100.00"
"13060074","3050100.00"
"13060060","3050100.00"
"13060069","3050100.00"
"13060062","3050120.00"
"13070289","3050015.02"
"13060059","3050100.00"
"13070319","3050015.02"
"13070288","3050015.02"
"13060071","3050100.00"
"13060070","3050100.00"
"13060061","3050120.00"
"13070316","3050015.02"
"13070275","3050016.02"
"13100202","3200003.00"
"13080095","3050200.00"
"13100218","3200004.00"
"13100214","3200005.00"
"13100212","3200002.00"
"13100190","3200010.00"
"13100206","3200003.00"
"13100303","3200009.00"
"13100213","3200002.00"
"13100249","3200008.00"
"13100211","3200002.00"
"13100304","3200009.00"
"13100209","3200002.00"
"13100188","3200012.00"
"13100243","3200002.00"
"13100201","3200003.00"
"13100242","3200015.00"
"13100210","3200002.00"
"13100205","3200003.00"
"13100207","3200003.00"
"13030089","3200028.00"
"13100189","3200012.00"
"13100254","3200008.00"
"13100222","3200004.00"
"13100215","3200005.00"
"13100204","3200003.00"
"13100241","3200015.00"
"13100203","3200003.00"
"13030090","3200027.00"
"13100273","3200029.00"
"13100178","3200011.00"
"13100173","3200011.00"
"13100200","3200009.00"
"13100217","3200004.00"
"13100216","3200004.00"
"13100248","3200008.00"
"13100174","3200011.00"
"13100276","3200029.00"
"13100272","3200029.00"
"13100271","3200022.00"
"13050190","3100112.00"
"13050192","3100111.00"
"13100180","3200011.00"
"13100320","3200010.00"
"13100247","3200008.00"
"13100176","3200011.00"
"13100305","3200009.00"
"13100199","3200009.00"
"13100175","3200011.00"
"13100319","3200010.00"
"13100198","3200009.00"
"13100177","3200016.00"
"13100270","3200021.00"
"13100245","3200015.00"
"13100244","3200015.00"
"13100187","3200012.00"
"13100184","3200012.00"
"13100229","3200007.00"
"13100192","3200013.00"
"13100191","3200013.00"
"13100196","3200013.00"
"13100341","3200023.00"
"13100208","3200001.00"
"13100181","3200011.00"
"13100221","3200004.00"
"13100226","3200007.00"
"13100225","3200007.00"
"13070263","3050016.02"
"13100274","3200029.00"
"13100340","3200023.00"
"13100339","3200023.00"
"13100338","3200023.00"
"13100313","3200023.00"
"13100256","3200008.00"
"13100260","3200023.00"
"13100239","3200006.00"
"13030048","3200019.00"
"13100265","3200021.00"
"13070262","3050016.02"
"13100264","3200022.00"
"13100291","3200030.00"
"13100262","3200022.00"
"13100185","3200012.00"
"13100186","3200012.00"
"13100195","3200013.00"
"13100171","3200014.00"
"13100232","3200006.00"
"13100235","3200006.00"
"13100230","3200007.00"
"13100263","3200022.00"
"13100259","3200023.00"
"13100268","3200021.00"
"13100169","3200014.00"
"13070265","3050016.02"
"13070264","3050016.02"
"13100267","3200021.00"
"13100316","3200030.00"
"13100233","3200006.00"
"13100228","3200007.00"
"13100310","3200025.00"
"13100231","3200006.00"
"13100170","3200014.00"
"13100193","3200012.00"
"13100269","3200021.00"
"13100266","3200021.00"
"13100257","3200023.00"
"13100258","3200023.00"
"13050112","3100131.01"
"13050195","3100140.00"
"13050197","3100130.01"
"13050199","3100130.01"
"13050196","3100130.01"
"13050194","3100111.00"
"13050111","3100140.00"
"13050200","3100130.01"
"13050203","3100130.01"
"13050204","3100130.01"
"13050202","3100130.01"
"13050198","3100130.01"
"13050125","3100120.02"
"13050123","3100120.02"
"13050193","3100111.00"
"13010157","3100131.02"
"13050166","3100120.04"
"13050115","3100130.01"
"13010065","3100001.02"
"13010156","3100131.02"
"13050136","3100110.02"
"13010154","3100029.00"
"13050217","3100120.04"
"13010012","3100029.00"
"13050156","3100120.04"
"13050167","3100120.04"
"13050127","3100120.02"
"13050163","3100120.04"
"13050133","3100110.02"
"13050144","3100110.02"
"13050226","3100120.02"
"13050126","3100120.02"
"13050143","3100110.02"
"13010064","3100001.02"
"13050224","3100120.02"
"13050221","3100110.02"
"13050137","3100110.02"
"13010017","3100029.00"
"13050169","3100120.03"
"13010159","3100130.04"
"13010010","3100001.01"
"13050134","3100110.02"
"13050121","3100120.02"
"13050145","3100110.02"
"13050128","3100120.02"
"13010016","3100029.00"
"13010013","3100029.00"
"13050124","3100120.02"
"13010141","3100029.00"
"13050113","3100131.01"
"13050132","3100120.02"
"13010155","3100131.02"
"13050158","3100120.04"
"13050120","3100120.03"
"13010014","3100029.00"
"13010059","3100001.01"
"13010015","3100029.00"
"13050122","3100120.02"
"13050147","3100130.03"
"13050155","3100120.04"
"13050138","3100110.01"
"13050135","3100110.02"
"13010144","3100029.00"
"13010160","3100130.04"
"13050119","3100120.03"
"13010011","3100001.01"
"13050218","3100110.02"
"13050146","3100110.02"
"13050223","3100120.04"
"13050170","3100120.03"
"13050114","3100131.01"
"13050173","3100110.02"
"13050129","3100120.02"
"13010125","3100020.00"
"13010149","3100017.00"
"13010137","3100027.02"
"13010045","3100009.00"
"13050180","3100100.01"
"13010122","3100020.00"
"13010136","3100027.01"
"13010109","3100023.00"
"13010053","3100008.00"
"13010088","3100025.02"
"13010119","3100021.00"
"13010034","3100003.00"
"13010113","3100022.00"
"13010038","3100005.00"
"13010118","3100024.00"
"13050179","3100100.01"
"13010092","3100025.02"
"13010108","3100023.00"
"13010044","3100008.00"
"13010120","3100021.00"
"13010153","3100027.01"
"13050182","3100100.01"
"13010090","3100025.02"
"13010033","3100003.00"
"13010110","3100023.00"
"13010147","3100011.00"
"13010081","3100016.00"
"13010129","3100027.02"
"13050183","3100100.01"
"13010112","3100022.00"
"13010051","3100009.00"
"13010043","3100011.00"
"13010130","3100027.02"
"13010121","3100021.00"
"13010080","3100015.00"
"13010099","3100026.00"
"13010035","3100003.00"
"13010047","3100010.00"
"13010048","3100010.00"
"13010050","3100010.00"
"13010111","3100022.00"
"13010093","3100025.02"
"13010042","3100007.00"
"13010046","3100009.00"
"13010041","3100007.00"
"13010091","3100025.01"
"13010114","3100022.00"
"13050178","3100100.01"
"13010039","3100006.00"
"13010117","3100024.00"
"13010052","3100009.00"
"13010135","3100024.00"
"13010116","3100024.00"
"13010133","3100027.01"
"13010040","3100007.00"
"13010054","3100008.00"
"13050140","3100110.01"
"13050139","3100110.01"
"13050142","3100110.02"
"13070334","3050014.04"
"13100238","3200006.00"
"13010146","3100018.00"
"13010107","3100023.00"
"13100237","3200006.00"
"13050130","3100120.02"
"13100183","3200012.00"
"13070039","3050013.00"
"13100197","3200009.00"
"13100182","3200017.00"
"13070227","3050004.00"
"13100253","3200008.00"
"13050153","3100111.00"
"13070322","3050003.03"
"13100236","3200006.00"
"13070323","3050003.03"
"13100223","3200004.00"
"13070324","3050003.03"
"13100251","3200008.00"
"13070188","3050014.02"
"13050160","3100120.04"
"13050159","3100120.04"
"13100219","3200004.00"
"13010124","3100019.00"
"13100227","3200007.00"
"13010162","3100130.04"
"13010128","3100027.02"
"13100166","3200018.00"
"13050157","3100120.04"
"13050191","3100111.00"
"13010123","3100020.00"
"13070332","3050014.04"
"13050164","3100120.04"
"13060028","3050102.02"
"13100252","3200008.00"
"13050215","3100120.03"
"13100250","3200008.00"
"13070325","3050003.03"
"13070317","3050015.02"
"13070326","3050003.03"
"13050181","3100100.01"
"13070143","3050002.00"
"13050174","3100110.02"
"13050201","3100130.01"
"13100224","3200005.00"
"13100194","3200013.00"
"13070292","3050015.02"
"13010115","3100022.00"
"13100302","3200017.00"
"13010057","3100001.01"
"13020067","3100101.00"
"13100234","3200006.00"
"13050141","3100110.02"
"13100328","3200008.00"
"13010060","3100001.02"
"13100318","3200010.00"
"13010143","3100029.00"
"13010066","3100014.00"
"13050168","3100120.04"
"13100168","3200014.00"
"13070331","3050014.04"
"13070336","3050014.04"
"13100179","3200017.00"
"13010150","3100017.00"
"13100172","3200011.00"
"13070318","3050015.02"
"13070058","3050010.02"
"13060023","3050102.02"
"13100220","3200004.00"
"13010030","3100004.00"
"24720205","4620733.02"
"24720204","4620733.02"
"24720203","4620733.02"
"24710225","4620760.00"
"24340102","4210901.00"
"24340104","4210901.00"
"24340105","4210901.00"
"24340103","4210901.00"
"24810233","5050508.00"
"24810060","5050610.01"
"24810138","5050600.00"
"24820062","5050700.04"
"24820059","5050700.03"
"24810385","5050613.03"
"24820091","5050850.00"
"24820077","5050700.01"
"24810380","5050620.01"
"24820022","5050841.07"
"24810389","5050613.03"
"24810167","5050601.03"
"24810185","5050841.04"
"24810166","5050601.03"
"24810182","5050841.04"
"24810165","5050601.03"
"24810418","5050613.05"
"24820021","5050841.07"
"24810170","5050840.00"
"24810048","5050630.02"
"24820067","5050700.04"
"24810195","5050841.03"
"24820066","5050700.04"
"24810402","5050613.05"
"24810394","5050631.00"
"24810396","5050631.00"
"24810082","5050613.04"
"24820063","5050700.04"
"24820057","5050700.03"
"24810084","5050613.04"
"24820016","5050841.07"
"24820105","5050841.07"
"24810126","5050610.01"
"24810176","5050840.00"
"24810147","5050601.01"
"24810030","5050710.01"
"24810190","5050841.03"
"24810390","5050613.03"
"24810090","5050613.05"
"24810427","5050613.03"
"24810115","5050602.03"
"24810038","5050620.01"
"24810062","5050610.01"
"24820019","5050841.07"
"24820060","5050700.03"
"24810180","5050840.00"
"24810197","5050841.04"
"24810152","5050601.01"
"24820069","5050901.00"
"24810113","5050602.03"
"24810151","5050601.01"
"24810388","5050613.03"
"24810198","5050841.04"
"24810065","5050611.00"
"24810112","5050602.03"
"24810201","5050511.02"
"24810379","5050841.03"
"24820027","5050841.06"
"24820072","5050700.03"
"24820058","5050700.03"
"24810089","5050613.05"
"24810277","5050506.00"
"24820055","5050700.03"
"24820088","5050850.00"
"24820061","5050700.03"
"24810088","5050613.05"
"24810177","5050840.00"
"24820079","5050822.02"
"24810106","5050620.03"
"24810149","5050601.01"
"24810286","5050502.00"
"24820028","5050841.06"
"24810135","5050602.03"
"24810139","5050600.00"
"24810235","5050509.00"
"24810234","5050509.00"
"24810058","5050610.02"
"24810059","5050610.02"
"24810061","5050610.01"
"24810153","5050601.01"
"24810393","5050631.00"
"24810281","5050506.00"
"24810120","5050600.00"
"24810105","5050620.03"
"24810045","5050630.02"
"24810279","5050506.00"
"24810189","5050841.03"
"24810273","5050506.00"
"24820097","5050700.01"
"24810049","5050630.02"
"24810283","5050506.00"
"24810096","5050620.03"
"24820076","5050700.01"
"24810391","5050631.00"
"24810083","5050613.04"
"24810150","5050600.00"
"24810200","5050511.02"
"24810053","5050630.02"
"24820078","5050822.02"
"24810103","5050620.03"
"24820056","5050700.03"
"24810243","5050510.02"
"24810425","5050613.03"
"24810141","5050602.01"
"24810178","5050840.00"
"24820064","5050700.04"
"24810086","5050613.05"
"24810221","5050510.01"
"24810128","5050611.00"
"24810085","5050613.04"
"24810272","5050505.00"
"24810207","5050511.02"
"24810081","5050613.04"
"24810063","5050612.01"
"24820065","5050700.04"
"24810044","5050630.01"
"24810111","5050602.03"
"24810225","5050511.01"
"24810297","5050500.00"
"24820104","5050841.06"
"24820096","5050700.01"
"24810247","5050504.04"
"24820075","5050700.01"
"24820086","5050822.02"
"24810035","5050710.02"
"24820095","5050700.01"
"24810179","5050840.00"
"24810145","5050601.01"
"24810140","5050600.00"
"24810369","5050822.03"
"24810368","5050822.03"
"24810423","5050504.03"
"24810220","5050510.01"
"24810241","5050510.02"
"24810050","5050630.02"
"24810130","5050611.00"
"24810043","5050630.01"
"24810392","5050631.00"
"24820087","5050822.02"
"24810304","5050500.00"
"24810205","5050511.02"
"24810055","5050610.02"
"24810129","5050611.00"
"24810192","5050841.03"
"24810095","5050613.05"
"24810378","5050511.01"
"24810100","5050620.03"
"24810293","5050507.00"
"24810307","5050507.00"
"24820085","5050822.02"
"24820082","5050822.02"
"24820081","5050822.02"
"24820080","5050822.02"
"24810213","5050511.01"
"24820089","5050850.00"
"24810218","5050510.01"
"24810184","5050841.04"
"24810161","5050601.03"
"24810401","5050630.01"
"24810309","5050507.00"
"24810249","5050504.04"
"24810040","5050630.01"
"24810255","5050504.05"
"24810260","5050504.01"
"24810415","5050821.01"
"24810271","5050505.00"
"24810075","5050612.01"
"24810159","5050601.02"
"24810268","5050505.00"
"24810276","5050506.00"
"24810157","5050601.02"
"24810074","5050611.00"
"24820090","5050850.00"
"24810248","5050504.04"
"24810264","5050504.01"
"24810405","5050601.01"
"24810325","5050811.01"
"24810042","5050630.01"
"24810164","5050602.03"
"24810262","5050504.01"
"24810356","5050820.00"
"24810270","5050505.00"
"24810320","5050820.00"
"24810345","5050810.02"
"24810290","5050501.00"
"24810101","5050620.04"
"24810267","5050503.00"
"24810118","5050602.01"
"24810228","5050509.00"
"24810358","5050820.00"
"24810334","5050810.01"
"24810323","5050811.01"
"24810326","5050811.02"
"24810072","5050613.01"
"24810363","5050822.06"
"24810319","5050820.00"
"24810428","5050822.05"
"24810114","5050602.03"
"24810052","5050630.02"
"24810364","5050822.06"
"24810316","5050821.01"
"24810236","5050509.00"
"24810371","5050800.00"
"24810321","5050820.00"
"24810295","5050507.00"
"24810078","5050612.01"
"24810292","5050507.00"
"24810328","5050810.02"
"24810131","5050611.00"
"24810287","5050502.00"
"24810315","5050821.01"
"24810329","5050810.01"
"24810216","5050510.01"
"24810327","5050811.02"
"24810119","5050602.01"
"24810104","5050620.03"
"24810171","5050840.00"
"24810217","5050510.01"
"24810142","5050602.01"
"24810132","5050613.01"
"24810377","5050511.01"
"24810173","5050840.00"
"24810372","5050800.00"
"24810338","5050811.01"
"24810341","5050810.02"
"24810322","5050811.01"
"24810336","5050811.01"
"24810301","5050503.00"
"24810291","5050501.00"
"24810121","5050602.01"
"24810196","5050841.04"
"24810069","5050613.01"
"24810071","5050613.01"
"24810331","5050810.01"
"24810116","5050602.02"
"24810299","5050501.00"
"24810269","5050505.00"
"24810367","5050822.03"
"24810285","5050505.00"
"24810359","5050820.00"
"24810175","5050840.00"
"24810332","5050810.01"
"24810057","5050612.02"
"24810335","5050810.01"
"24810370","5050800.00"
"24820100","5050850.00"
"24810337","5050811.01"
"24810148","5050601.01"
"24810298","5050500.00"
"24810172","5050840.00"
"24810079","5050612.01"
"24810310","5050821.02"
"24810349","5050811.02"
"24810219","5050510.01"
"24810444","5050822.06"
"24810156","5050601.02"
"24820018","5050841.07"
"24810280","5050506.00"
"24810187","5050841.03"
"24810214","5050510.01"
"24810308","5050507.00"
"24810343","5050810.02"
"24810362","5050822.06"
"24810076","5050613.04"
"24810051","5050630.02"
"24810123","5050602.02"
"24810109","5050602.03"
"24810202","5050511.02"
"24810102","5050620.04"
"24810284","5050505.00"
"24810314","5050821.01"
"24810238","5050510.02"
"24810347","5050811.02"
"24810117","5050602.01"
"24810068","5050611.00"
"24810174","5050840.00"
"24810067","5050611.00"
"24810275","5050506.00"
"24810398","5050631.00"
"24810169","5050601.03"
"24810282","5050506.00"
"24810348","5050811.02"
"24810289","5050501.00"
"24810250","5050504.04"
"24810274","5050506.00"
"24810125","5050602.01"
"24810158","5050601.02"
"24810339","5050811.01"
"24810303","5050503.00"
"24810097","5050620.04"
"24810445","5050822.06"
"24810263","5050504.01"
"24810256","5050504.05"
"24810254","5050504.05"
"24810330","5050810.01"
"24820094","5050700.01"
"24810409","5050821.02"
"24810143","5050602.01"
"24810054","5050610.02"
"24810073","5050613.01"
"24810376","5050511.01"
"24810070","5050613.01"
"24810245","5050510.01"
"24810342","5050810.02"
"24810300","5050502.00"
"24810199","5050841.04"
"24810383","5050620.01"
"24810188","5050841.03"
"24810353","5050811.02"
"24810209","5050511.02"
"24810375","5050511.01"
"24810324","5050811.01"
"24810047","5050630.02"
"24810373","5050821.01"
"24810296","5050500.00"
